account_number,account_holder,ifsc_code,Date,Narration,Debit,Credit,Balance,Bank_Name,txn_id,duplicate_of,is_reversed
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,UPI/DR/644602759227/MEERA PILLAI/SBIN0393634/meera656@ybl,3499.0,0.0,4913596.98,State Bank of India,00000051399615291_001742,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,NEFT/659475547073/SURESH NAIR/SBIN0393634/16973648615446,850.0,0.0,4912746.98,State Bank of India,00000051399615291_001743,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,UPI/DR/850824487884/MOHAMMED IRFAN/SBIN0393634/mohammed759@ybl,310.0,0.0,4912436.98,State Bank of India,00000051399615291_001744,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-22,CHQ NO 176379 CLEARING,310.0,0.0,4912126.98,State Bank of India,00000051399615291_001745,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-23,CHQ NO 866152 CLEARING,3499.0,0.0,4908627.98,State Bank of India,00000051399615291_001746,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-23,UPI/DR/0528368042/NADIA HUSSAIN/SBIN0393634/nadia474@okhdfc,999.0,0.0,4907628.98,State Bank of India,00000051399615291_001747,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/514326905307/RAVI KUMAR SHARMA/SBIN0393634/28606144657509,850.0,0.0,4906778.98,State Bank of India,00000051399615291_001748,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,UPI/DR/750041588048/RANJIT SINGH/SBIN0393634/ranjit577@okhdfc,49.0,0.0,4906729.98,State Bank of India,00000051399615291_001749,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,CHQ NO 477205 CLEARING,699.0,0.0,4906030.98,State Bank of India,00000051399615291_001750,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/460607928819/GEETA DEVI/SBIN0393634/75754302719059,0.0,7600.0,4913630.98,State Bank of India,00000051399615291_001751,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,NEFT/386464715800/KARTHIK MENON/SBIN0393634/84202268232057,0.0,500.0,4914130.98,State Bank of India,00000051399615291_001752,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-24,CHQ NO 477151 CLEARING,7800.0,0.0,4906330.98,State Bank of India,00000051399615291_001753,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,NEFT/34437266/LATHA MURTHY/SBIN0393634/48514947800567,5200.0,0.0,4901130.98,State Bank of India,00000051399615291_001754,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,NEFT/4087295712/RANJIT SINGH/SBIN0393634/21471118250517,699.0,0.0,4900431.98,State Bank of India,00000051399615291_001755,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,ATM/WDL/0987267650/SBI ATM JAYANAGAR BLR,5200.0,0.0,4895231.98,State Bank of India,00000051399615291_001756,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,ATM/WDL/5891444055/SBI ATM JAYANAGAR BLR,5200.0,0.0,4890031.98,State Bank of India,00000051399615291_001757,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/39661437/NILESH KULKARNI/SBIN0393634/nilesh220@okaxis,79.0,0.0,4889952.98,State Bank of India,00000051399615291_001758,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/7918852161/SURESH BABU/SBIN0393634/suresh735@ybl,79.0,0.0,4889873.98,State Bank of India,00000051399615291_001759,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/0452542818/RAJENDRA PRASAD/SBIN0393634/rajendra23@ybl,3499.0,0.0,4886374.98,State Bank of India,00000051399615291_001760,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,IMPS/P2P/60779411/KIRAN REDDY/7244937326,0.0,2500.0,4888874.98,State Bank of India,00000051399615291_001761,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-25,UPI/DR/83816953/SURESH BABU/SBIN0393634/suresh137@okaxis,7800.0,0.0,4881074.98,State Bank of India,00000051399615291_001762,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,UPI/DR/88342114/RAHUL SINGH/SBIN0393634/rahul516@ybl,79.0,0.0,4880995.98,State Bank of India,00000051399615291_001763,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,NEFT/06500630/SURESH NAIR/SBIN0393634/74404957834419,1250.0,0.0,4879745.98,State Bank of India,00000051399615291_001764,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,IMPS/P2P/731431202167/KAVITHA RAO/9105330768,0.0,1200.0,4880945.98,State Bank of India,00000051399615291_001765,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,UPI/CR/992756170960/PREETHI IYER/SBIN0393634/preethi102@okhdfc,0.0,1200.0,4882145.98,State Bank of India,00000051399615291_001766,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,UPI/DR/8538725081/NAVEEN KUMAR/SBIN0393634/naveen185@ybl,5200.0,0.0,4876945.98,State Bank of India,00000051399615291_001767,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-26,NEFT/33359456/LATHA MURTHY/SBIN0393634/32705205723049,0.0,1200.0,4878145.98,State Bank of India,00000051399615291_001768,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-27,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,4889345.98,State Bank of India,00000051399615291_001769,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-27,UPI/DR/5749607468/GOPAL VERMA/SBIN0393634/gopal987@ybl,449.0,0.0,4888896.98,State Bank of India,00000051399615291_001770,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-27,ATM/WDL/4814048806/HDFC ATM KORAMANGALA,1250.0,0.0,4887646.98,State Bank of India,00000051399615291_001771,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-27,UPI/DR/54683766/ARJUN MEHTA/SBIN0393634/arjun961@ybl,1250.0,0.0,4886396.98,State Bank of India,00000051399615291_001772,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-27,UPI/DR/2424177049/FATIMA SHEIKH/SBIN0393634/fatima903@paytm,1680.0,0.0,4884716.98,State Bank of India,00000051399615291_001773,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-28,NEFT/616660586677/KAVITHA RAO/SBIN0393634/49478720977334,249.0,0.0,4884467.98,State Bank of India,00000051399615291_001774,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-28,UPI/CR/061352983869/BABU LAL/SBIN0393634/babu673@okaxis,0.0,500.0,4884967.98,State Bank of India,00000051399615291_001775,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-29,NEFT/534292401579/KIRAN REDDY/SBIN0393634/61909059369784,0.0,11200.0,4896167.98,State Bank of India,00000051399615291_001776,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-29,NEFT/34331501/KIRAN REDDY/SBIN0393634/39210827565912,120.0,0.0,4896047.98,State Bank of India,00000051399615291_001777,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-30,UPI/DR/96276100/SUNITA DEVI/SBIN0393634/sunita213@okhdfc,249.0,0.0,4895798.98,State Bank of India,00000051399615291_001778,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-30,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,4896998.98,State Bank of India,00000051399615291_001779,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-30,ATM/WDL/809608594695/CANARA ATM MYSURU,3499.0,0.0,4893499.98,State Bank of India,00000051399615291_001780,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-30,UPI/DR/6070146577/RAJESH VERMA/SBIN0393634/rajesh679@okaxis,1680.0,0.0,4891819.98,State Bank of India,00000051399615291_001781,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-31,ATM/WDL/48050404/HDFC ATM KORAMANGALA,850.0,0.0,4890969.98,State Bank of India,00000051399615291_001782,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-31,UPI/CR/309048008776/RAJENDRA PRASAD/SBIN0393634/rajendra695@okhdfc,0.0,24000.0,4914969.98,State Bank of India,00000051399615291_001783,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-31,NEFT/6239574933/LALITHA DEVI/SBIN0393634/91485777378818,999.0,0.0,4913970.98,State Bank of India,00000051399615291_001784,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-31,UPI/DR/2142227862/RAVI KUMAR SHARMA/SBIN0393634/ravi117@paytm,120.0,0.0,4913850.98,State Bank of India,00000051399615291_001785,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-10-31,IMPS/P2P/91373632/PRIYA NAIR/7086762085,0.0,11200.0,4925050.98,State Bank of India,00000051399615291_001786,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-01,UPI/DR/6103732671/RAJESH VERMA/SBIN0393634/rajesh804@oksbi,1680.0,0.0,4923370.98,State Bank of India,00000051399615291_001787,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-01,UPI/DR/3487856870/BINDHU NAIR/SBIN0393634/bindhu631@okaxis,1250.0,0.0,4922120.98,State Bank of India,00000051399615291_001788,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-01,ATM/WDL/04447539/HDFC ATM KORAMANGALA,49.0,0.0,4922071.98,State Bank of India,00000051399615291_001789,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-02,IMPS/P2P/9956018116/SHEELA DEVI/7627813464,0.0,2500.0,4924571.98,State Bank of India,00000051399615291_001790,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-02,NEFT/3972144250/SUNITA DEVI/SBIN0393634/12809449476858,0.0,18500.0,4943071.98,State Bank of India,00000051399615291_001791,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-02,UPI/DR/3947613532/USHA RANI/SBIN0393634/usha202@okhdfc,699.0,0.0,4942372.98,State Bank of India,00000051399615291_001792,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-03,ATM/WDL/081670876874/HDFC ATM KORAMANGALA,310.0,0.0,4942062.98,State Bank of India,00000051399615291_001793,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-03,NEFT/4615515349/GEETA DEVI/SBIN0393634/27193562065130,0.0,32000.0,4974062.98,State Bank of India,00000051399615291_001794,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-03,UPI/DR/2255107171/IMRAN KHAN/SBIN0393634/imran570@okhdfc,449.0,0.0,4973613.98,State Bank of India,00000051399615291_001795,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-03,UPI/DR/23381006/PRIYA NAIR/SBIN0393634/priya106@ybl,999.0,0.0,4972614.98,State Bank of India,00000051399615291_001796,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-05,UPI/DR/8683950467/MEERA PILLAI/SBIN0393634/meera300@ybl,49.0,0.0,4972565.98,State Bank of India,00000051399615291_001797,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-05,NEFT/323515900741/AYESHA KHAN/SBIN0393634/76537188332860,49.0,0.0,4972516.98,State Bank of India,00000051399615291_001798,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-05,IMPS/P2P/5174500858/MOHAMMED IRFAN/8424038707,0.0,4800.0,4977316.98,State Bank of India,00000051399615291_001799,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-06,NEFT/574833319521/BINDHU NAIR/SBIN0393634/65472521165589,310.0,0.0,4977006.98,State Bank of India,00000051399615291_001800,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-07,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,4800.0,4981806.98,State Bank of India,00000051399615291_001801,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-07,IMPS/P2P/88890628/PRAKASH RAO/8251143929,0.0,11200.0,4993006.98,State Bank of India,00000051399615291_001802,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-07,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,5017006.98,State Bank of India,00000051399615291_001803,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,NEFT/826484275620/KAVYA REDDY/SBIN0393634/22245883676532,5200.0,0.0,5011806.98,State Bank of India,00000051399615291_001804,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,NEFT/4718024348/SHEELA DEVI/SBIN0393634/33069446206370,0.0,500.0,5012306.98,State Bank of India,00000051399615291_001805,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,IMPS/P2P/622538927983/ARJUN MEHTA/8123607028,0.0,1200.0,5013506.98,State Bank of India,00000051399615291_001806,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,5014006.98,State Bank of India,00000051399615291_001807,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,NEFT/536622377146/AYESHA KHAN/SBIN0393634/12358500698630,7800.0,0.0,5006206.98,State Bank of India,00000051399615291_001808,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-08,NEFT/8035535097/RANJIT SINGH/SBIN0393634/16714492974666,3499.0,0.0,5002707.98,State Bank of India,00000051399615291_001809,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-09,CHQ NO 643899 CLEARING,850.0,0.0,5001857.98,State Bank of India,00000051399615291_001810,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-09,IMPS/P2P/727150921098/ADITYA KUMAR/9076820088,0.0,4800.0,5006657.98,State Bank of India,00000051399615291_001811,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-09,CHQ NO 637858 CLEARING,120.0,0.0,5006537.98,State Bank of India,00000051399615291_001812,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-09,UPI/DR/336700248066/VIKRAM NAIR/SBIN0393634/vikram545@okhdfc,999.0,0.0,5005538.98,State Bank of India,00000051399615291_001813,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-09,IMPS/P2P/982394345292/SANTOSH KUMAR/7618294755,0.0,24000.0,5029538.98,State Bank of India,00000051399615291_001814,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-10,UPI/DR/570452677838/NIKHIL GUPTA/SBIN0393634/nikhil147@oksbi,850.0,0.0,5028688.98,State Bank of India,00000051399615291_001815,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-10,UPI/DR/3283511851/SANJANA HEGDE/SBIN0393634/sanjana503@ybl,7800.0,0.0,5020888.98,State Bank of India,00000051399615291_001816,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-10,NEFT/829167500016/PRAKASH RAO/SBIN0393634/14244187336160,449.0,0.0,5020439.98,State Bank of India,00000051399615291_001817,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-10,UPI/CR/08676566/RAJENDRA PRASAD/SBIN0393634/rajendra341@ybl,0.0,4800.0,5025239.98,State Bank of India,00000051399615291_001818,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-11,UPI/CR/0958564952/USHA RANI/SBIN0393634/usha319@okaxis,0.0,500.0,5025739.98,State Bank of India,00000051399615291_001819,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-11,UPI/DR/3472829229/BINDHU NAIR/SBIN0393634/bindhu79@okaxis,120.0,0.0,5025619.98,State Bank of India,00000051399615291_001820,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-11,NEFT/937142484499/ARUN SHARMA/SBIN0393634/07395075301096,0.0,850.0,5026469.98,State Bank of India,00000051399615291_001821,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-12,UPI/DR/944300652881/RAVI KUMAR SHARMA/SBIN0393634/ravi720@ybl,1250.0,0.0,5025219.98,State Bank of India,00000051399615291_001822,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-12,UPI/DR/456524582995/KAVYA REDDY/SBIN0393634/kavya398@ybl,850.0,0.0,5024369.98,State Bank of India,00000051399615291_001823,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-12,UPI/DR/777568994030/MALLIKA DAS/SBIN0393634/mallika166@oksbi,699.0,0.0,5023670.98,State Bank of India,00000051399615291_001824,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-13,ATM/WDL/432344955128/HDFC ATM KORAMANGALA,699.0,0.0,5022971.98,State Bank of India,00000051399615291_001825,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-13,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,5046971.98,State Bank of India,00000051399615291_001826,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-14,UPI/DR/6730858758/ARJUN MEHTA/SBIN0393634/arjun623@oksbi,49.0,0.0,5046922.98,State Bank of India,00000051399615291_001827,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-14,UPI/DR/5590694017/LAKSHMI VENKAT/SBIN0393634/lakshmi641@okaxis,7800.0,0.0,5039122.98,State Bank of India,00000051399615291_001828,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-14,ATM/WDL/58797821/HDFC ATM KORAMANGALA,7800.0,0.0,5031322.98,State Bank of India,00000051399615291_001829,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-14,UPI/CR/34273311/BINDHU NAIR/SBIN0393634/bindhu121@oksbi,0.0,11200.0,5042522.98,State Bank of India,00000051399615291_001830,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-14,UPI/CR/7155703875/ARCHANA PILLAI/SBIN0393634/archana284@ybl,0.0,500.0,5043022.98,State Bank of India,00000051399615291_001831,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-15,IMPS/P2P/403116114106/SHEELA DEVI/8447701664,0.0,2500.0,5045522.98,State Bank of India,00000051399615291_001832,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-15,UPI/DR/4943442962/RESHMA KHAN/SBIN0393634/reshma683@okaxis,5200.0,0.0,5040322.98,State Bank of India,00000051399615291_001833,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-15,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,5051522.98,State Bank of India,00000051399615291_001834,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-15,CHQ NO 307205 CLEARING,310.0,0.0,5051212.98,State Bank of India,00000051399615291_001835,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,UPI/CR/41505676/POOJA SHARMA/SBIN0393634/pooja848@okaxis,0.0,2500.0,5053712.98,State Bank of India,00000051399615291_001836,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,UPI/CR/11204451/FATIMA SHEIKH/SBIN0393634/fatima681@ybl,0.0,500.0,5054212.98,State Bank of India,00000051399615291_001837,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,5055062.98,State Bank of India,00000051399615291_001838,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,NEFT/4122967733/PREETHI IYER/SBIN0393634/16501138038057,49.0,0.0,5055013.98,State Bank of India,00000051399615291_001839,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,UPI/DR/36993843/FATIMA SHEIKH/SBIN0393634/fatima973@okhdfc,120.0,0.0,5054893.98,State Bank of India,00000051399615291_001840,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-16,UPI/DR/24297473/VINAY PATIL/SBIN0393634/vinay794@okaxis,999.0,0.0,5053894.98,State Bank of India,00000051399615291_001841,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-17,CHQ NO 440965 CLEARING,999.0,0.0,5052895.98,State Bank of India,00000051399615291_001842,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-17,NEFT/5386427367/FARHAN KHAN/SBIN0393634/59379930913365,2380.0,0.0,5050515.98,State Bank of India,00000051399615291_001843,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-17,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,5051715.98,State Bank of India,00000051399615291_001844,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-17,NEFT/30939723/KARTHIK MENON/SBIN0393634/33724579524911,0.0,32000.0,5083715.98,State Bank of India,00000051399615291_001845,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,NEFT/267716604572/TARA SINGH/SBIN0393634/66942207766772,0.0,7600.0,5091315.98,State Bank of India,00000051399615291_001846,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,CHQ NO 074787 CLEARING,7800.0,0.0,5083515.98,State Bank of India,00000051399615291_001847,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,ATM/WDL/77881795/CANARA ATM MYSURU,120.0,0.0,5083395.98,State Bank of India,00000051399615291_001848,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,500.0,5083895.98,State Bank of India,00000051399615291_001849,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,CHQ NO 503534 CLEARING,3499.0,0.0,5080396.98,State Bank of India,00000051399615291_001850,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,UPI/DR/81988306/ANAND KUMAR/SBIN0393634/anand317@paytm,7800.0,0.0,5072596.98,State Bank of India,00000051399615291_001851,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-18,ATM/WDL/663685105448/HDFC ATM KORAMANGALA,79.0,0.0,5072517.98,State Bank of India,00000051399615291_001852,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-19,UPI/DR/88924807/RAVI KUMAR SHARMA/SBIN0393634/ravi217@okaxis,999.0,0.0,5071518.98,State Bank of India,00000051399615291_001853,,False
00000051399615291,Ravi Kumar Sharma,SBIN0393634,2023-11-19,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,7600.0,5079118.98,State Bank of India,00000051399615291_001854,,False
